rated,turns,victory_status,Time,Increment,white_rating,black_rating,opening_name,opening_ply,winner
1,55,1,10,0,1642,1485,16,4,0
1,79,1,10,0,1618,1516,16,6,0
1,9,1,10,0,1345,1297,16,5,0
1,71,1,10,0,2249,1877,16,7,0
1,41,1,10,0,1955,1696,16,7,0
1,161,1,10,0,1859,2004,16,10,0
1,61,1,10,0,2058,1616,16,4,0
0,84,1,10,2,1702,1375,16,5,0
1,31,0,10,2,1302,1293,16,6,0
1,31,0,10,2,1302,1293,16,6,0
1,45,1,10,2,2050,1894,16,5,0
1,45,1,10,3,1305,1479,16,4,1
1,43,1,10,3,1295,1311,16,6,1
1,43,1,10,3,1295,1311,16,6,1
1,105,1,10,3,1790,1734,16,6,0
1,39,1,10,3,1738,1517,16,5,0
1,24,1,10,3,1726,1547,16,5,0
1,41,1,10,5,1291,1500,16,5,1
1,81,1,10,5,1325,1379,16,6,1
1,81,1,10,5,1325,1379,16,6,1
1,32,1,10,5,2163,2252,16,5,1
1,25,0,10,5,1651,1466,16,5,0
1,45,1,10,5,1445,1431,16,6,0
1,51,1,10,5,1906,1857,16,6,0
0,33,1,10,5,1500,1308,16,5,0
1,82,0,10,6,1231,1397,16,5,1
1,13,1,10,10,1661,2030,16,8,1
1,41,0,10,10,1838,1610,16,5,0
1,63,3,10,10,1323,1449,16,4,0
1,59,1,10,10,1789,1661,16,4,0
1,25,1,10,10,1653,1535,16,5,0
1,57,0,10,11,1667,1404,16,5,0
0,14,1,10,15,1334,1293,16,5,0
1,33,1,10,15,1563,1781,16,5,0
0,35,0,10,30,1500,1349,16,5,0
1,67,1,10,60,1615,1731,16,5,0
1,69,1,8,0,1994,2048,16,4,1
1,51,1,8,0,1389,1675,16,5,1
1,111,3,8,0,2178,2073,16,5,0
1,84,1,8,2,1364,1182,16,5,1
1,67,1,8,2,1647,1461,16,6,0
1,114,1,8,10,1724,1545,16,5,1
1,114,1,8,10,1724,1545,16,5,1
0,44,1,7,2,1670,1966,16,5,1
1,94,1,7,2,1554,1529,16,6,1
1,43,0,7,2,1521,1543,16,5,0
1,142,0,7,3,1808,1914,16,5,1
1,46,0,7,7,2052,2286,16,5,1
1,51,1,7,10,1919,2021,16,7,0
0,107,0,6,8,1442,1566,16,5,0
1,94,0,5,5,1336,1058,16,5,1
0,54,1,5,5,1015,1779,16,6,1
1,88,0,5,5,1793,1695,16,5,1
1,44,1,5,5,1342,1556,16,5,1
1,71,1,5,5,1762,1361,16,5,0
1,65,0,5,5,1578,1521,16,5,0
0,57,0,5,5,1791,1500,16,5,0
0,61,3,5,5,1700,1811,16,4,0
1,13,1,5,5,1567,1555,16,4,0
1,34,1,5,6,1862,1358,16,5,1
1,52,1,5,8,1550,1620,16,9,1
0,64,0,5,8,1500,1274,16,4,1
1,13,3,5,8,2193,1965,16,6,0
1,33,0,5,8,1830,1263,16,4,0
1,60,1,5,9,1286,1405,16,4,1
1,58,0,5,10,1445,1428,16,4,1
0,26,1,5,15,1516,1500,16,5,1
1,36,1,5,30,1331,1472,16,5,1
1,24,1,1,15,1696,1824,16,13,0
1,51,1,180,180,1393,1787,15,4,0
1,17,1,180,180,1564,1500,15,8,0
1,5,3,150,0,2151,1717,15,4,0
1,81,1,60,0,1874,2020,15,8,0
1,23,1,40,10,1510,1171,15,4,0
1,25,1,35,10,1528,1873,15,4,0
1,82,1,30,0,1466,1527,15,4,1
0,72,1,30,0,1706,1500,15,7,0
0,47,0,30,0,1738,1364,15,4,0
1,73,1,30,0,1502,1687,15,4,0
1,56,1,30,0,1533,1593,15,7,0
1,69,1,30,0,1497,1456,15,4,0
1,55,1,30,0,1394,1414,15,4,0
0,26,1,30,6,1675,1656,15,4,1
1,101,1,29,30,1399,1399,15,4,0
1,52,1,25,3,1627,1508,15,6,1
0,56,1,25,15,1711,1778,15,4,1
1,19,1,25,30,2193,1963,15,5,0
1,48,1,20,0,1743,2269,15,4,1
1,24,1,20,0,1921,1685,15,4,0
1,11,1,20,3,1681,1571,15,4,0
1,53,1,20,3,1668,1697,15,4,0
1,31,1,20,10,1701,1470,15,4,0
1,69,3,16,0,1421,1347,15,4,0
1,96,0,15,0,1693,1455,15,4,1
1,152,0,15,0,1804,1752,15,4,1
1,56,0,15,0,1288,1470,15,4,1
1,120,0,15,0,1695,1679,15,4,1
1,48,1,15,0,1313,1374,15,4,1
1,62,1,15,0,1734,1748,15,4,0
1,39,0,15,0,1594,1554,15,4,0
1,67,1,15,0,1581,1798,15,5,0
1,35,1,15,0,1794,1784,15,4,0
1,49,0,15,0,1699,1803,15,4,0
1,55,0,15,0,1904,1846,15,4,0
1,53,1,15,0,1297,1236,15,4,0
1,69,1,15,0,1999,1890,15,5,0
0,77,0,15,0,2322,2012,15,6,0
1,40,0,15,1,1560,1270,15,5,1
1,52,1,15,1,1860,1657,15,4,0
0,23,1,15,2,1302,1248,15,4,1
1,52,1,15,2,1331,1382,15,4,1
1,80,1,15,2,1656,1729,15,4,1
1,43,1,15,2,1318,1449,15,4,0
1,41,1,15,5,1594,1526,15,4,0
1,57,1,15,5,2058,1833,15,7,0
1,28,1,15,7,1291,1396,15,4,1
0,54,1,15,10,1744,1924,15,4,1
0,32,1,15,10,1714,1709,15,4,1
1,48,0,15,10,1191,1623,15,6,1
1,118,1,15,10,2060,1865,15,5,1
1,109,1,15,10,1715,1788,15,4,0
1,11,1,15,10,1714,1658,15,4,0
0,47,0,15,10,2013,1149,15,4,0
1,23,1,15,10,1560,1703,15,4,0
1,37,1,15,12,1927,1797,15,4,1
1,53,0,15,14,1887,1564,15,5,0
1,95,1,15,14,1879,1671,15,8,0
1,27,0,15,14,1903,1454,15,4,0
1,24,1,15,15,1132,1276,15,4,1
1,35,1,15,15,1174,1385,15,4,1
1,80,0,15,15,1073,1170,15,4,1
0,36,1,15,15,1844,1539,15,4,1
1,97,0,15,15,1227,1216,15,4,0
0,17,1,15,15,1422,1500,15,4,0
1,23,1,15,15,1416,1330,15,6,0
1,129,0,15,15,1531,1543,15,4,0
1,69,1,15,15,1614,1607,15,8,0
0,46,1,15,15,1371,1158,15,6,0
1,49,0,15,16,1640,1650,15,8,0
1,23,1,14,10,1579,1522,15,4,0
1,57,1,13,0,1182,1459,15,5,0
1,87,1,13,40,2138,1900,15,7,0
0,64,1,12,7,1831,1614,15,4,1
0,39,0,12,13,2061,1598,15,5,0
1,55,1,11,0,1796,1669,15,4,0
1,46,1,11,4,1514,1512,15,4,1
1,49,0,11,11,1271,1346,15,4,0
0,110,1,10,0,1845,1917,15,4,1
1,50,0,10,0,1394,1512,15,4,1
1,32,1,10,0,1448,1436,15,4,1
1,102,1,10,0,1329,1282,15,7,1
1,46,0,10,0,1453,1412,15,4,1
0,100,0,10,0,1444,1480,15,4,1
1,68,0,10,0,1159,1019,15,6,1
1,70,0,10,0,1669,1502,15,4,1
1,30,1,10,0,1593,1474,15,4,1
1,54,1,10,0,1449,1416,15,8,1
1,102,1,10,0,1852,1855,15,4,1
1,52,1,10,0,1631,1665,15,4,1
1,84,1,10,0,1528,1519,15,4,1
1,12,1,10,0,1564,1598,15,4,1
1,50,3,10,0,1543,1456,15,4,1
1,14,1,10,0,1570,1705,15,6,1
1,40,0,10,0,1748,1764,15,7,1
1,12,1,10,0,2093,1932,15,8,1
1,32,1,10,0,1448,1436,15,4,1
1,26,1,10,0,1792,1619,15,5,1
1,102,1,10,0,1329,1282,15,7,1
1,46,1,10,0,1224,1222,15,4,1
1,51,1,10,0,1619,1639,15,4,1
1,52,1,10,0,1453,1611,15,4,1
1,35,1,10,0,1553,1505,15,8,1
1,102,1,10,0,1329,1282,15,7,1
1,94,1,10,0,1614,1428,15,6,1
0,66,0,10,0,1589,1348,15,6,1
1,88,1,10,0,1931,1384,15,7,1
1,38,0,10,0,1860,1770,15,4,1
1,144,0,10,0,1752,1465,15,4,1
0,54,1,10,0,1740,1951,15,7,1
1,80,3,10,0,1747,1588,15,4,1
1,48,0,10,0,1635,1666,15,4,1
1,24,1,10,0,1523,1440,15,4,1
1,182,1,10,0,1787,2020,15,6,1
1,38,1,10,0,1851,1996,15,6,1
1,42,1,10,0,1667,1584,15,8,1
1,89,0,10,0,1524,1499,15,4,0
0,51,1,10,0,1674,1862,15,4,0
1,73,0,10,0,1757,1825,15,6,0
0,115,3,10,0,1476,1524,15,4,0
1,61,0,10,0,1350,1285,15,7,0
1,29,1,10,0,1840,1785,15,4,0
1,34,1,10,0,1579,1022,15,4,0
1,61,0,10,0,1908,1421,15,8,0
0,50,1,10,0,1225,1480,15,7,0
1,59,1,10,0,1782,1484,15,4,0
1,35,1,10,0,1803,1335,15,4,0
1,89,1,10,0,1378,1326,15,4,0
1,63,0,10,0,1447,1273,15,8,0
1,19,1,10,0,1149,1119,15,4,0
1,105,1,10,0,1617,1575,15,4,0
1,17,1,10,0,2043,1396,15,4,0
1,55,1,10,0,1712,1463,15,4,0
1,45,0,10,0,1805,1815,15,7,0
1,33,1,10,0,1581,1545,15,4,0
1,139,0,10,0,1714,1577,15,4,0
1,89,0,10,0,1583,1622,15,4,0
1,71,0,10,0,1610,1606,15,10,0
1,73,1,10,0,1599,1609,15,10,0
1,73,3,10,0,1685,1579,15,4,0
1,74,1,10,0,1731,1560,15,4,0
1,30,1,10,0,1311,1495,15,4,0
1,41,1,10,0,1677,1672,15,4,0
1,23,3,10,0,1464,1310,15,4,0
0,103,3,10,0,1466,1529,15,4,0
1,77,0,10,0,1498,1537,15,4,0
1,51,0,10,0,1699,1706,15,4,0
1,28,1,10,0,1934,1844,15,4,0
1,17,3,10,0,1630,1649,15,4,0
1,39,0,10,0,1495,1896,15,4,0
1,85,1,10,0,1990,1825,15,4,0
1,61,0,10,0,1350,1285,15,7,0
1,45,1,10,0,1673,1657,15,4,0
1,39,1,10,0,1783,1612,15,4,0
1,21,1,10,0,1763,1632,15,4,0
1,29,3,10,0,1224,1149,15,4,0
1,61,0,10,0,1350,1285,15,7,0
1,103,1,10,0,1865,1841,15,4,0
1,27,0,10,0,1765,1590,15,6,0
1,63,0,10,0,1544,1738,15,4,0
0,151,1,10,0,1799,1500,15,4,0
0,53,0,10,0,1801,1729,15,7,0
1,87,1,10,0,1663,1711,15,6,0
1,57,1,10,0,1652,1534,15,6,0
1,41,0,10,0,1792,1178,15,4,0
1,175,0,10,0,1773,1613,15,4,0
1,51,1,10,0,1852,1898,15,4,0
1,123,1,10,0,1807,1587,15,7,0
1,45,1,10,0,1832,1503,15,4,0
1,23,1,10,0,2131,1869,15,4,0
1,96,1,10,0,1584,1591,15,4,0
1,51,0,10,0,1983,1699,15,4,0
1,93,1,10,0,1968,1825,15,4,0
1,45,0,10,0,1907,2051,15,7,0
1,47,1,10,0,1847,1678,15,4,0
1,63,1,10,0,2014,2023,15,8,0
1,58,1,10,1,1600,1595,15,4,1
1,72,1,10,2,1257,1325,15,8,1
1,47,3,10,2,1705,1674,15,4,0
1,47,3,10,2,1705,1674,15,4,0
1,62,0,10,3,2037,2157,15,8,1
0,114,0,10,3,1548,1670,15,4,1
1,55,1,10,3,2094,2039,15,4,0
0,16,1,10,4,1278,1711,15,4,1
1,111,0,10,4,1500,1262,15,4,0
0,66,3,10,5,1581,1597,15,4,1
1,86,0,10,5,2075,2138,15,6,1
1,27,1,10,5,1431,1320,15,6,0
1,27,1,10,5,1431,1320,15,6,0
0,101,0,10,5,2044,1491,15,4,0
1,34,0,10,8,1281,1568,15,4,1
1,47,0,10,8,1515,1421,15,4,0
1,66,0,10,10,1077,1148,15,4,1
1,114,0,10,10,1730,1660,15,4,1
1,53,0,10,10,1576,1375,15,4,0
1,62,1,10,10,1846,1725,15,4,0
1,109,0,10,10,1831,1705,15,4,0
1,55,1,10,10,1809,1688,15,4,0
1,116,3,9,0,1203,1267,15,4,1
1,63,3,9,4,2235,2010,15,6,0
1,50,1,8,0,1169,1500,15,7,1
1,36,1,8,0,1668,1717,15,8,1
0,91,0,8,0,1696,1500,15,4,0
1,53,1,8,0,1430,1385,15,4,0
0,9,1,8,5,1513,1501,15,4,1
1,38,1,8,5,1550,1562,15,4,1
1,79,0,8,5,1273,1016,15,4,0
1,45,1,8,6,1602,1671,15,4,0
1,15,1,8,7,1919,1953,15,7,1
1,69,1,8,8,1615,1332,15,4,0
1,31,1,8,8,1784,1505,15,7,0
0,19,0,8,10,1365,1593,15,4,0
1,59,1,8,15,1470,1029,15,4,0
1,75,0,7,2,1499,1498,15,4,0
1,67,1,7,4,2169,2221,15,4,1
1,84,0,7,4,1989,2160,15,4,1
1,31,1,7,5,1799,1598,15,4,0
1,61,0,7,6,1148,1153,15,4,0
1,32,0,7,7,1502,1318,15,4,1
1,143,1,7,7,1494,1453,15,4,0
1,72,0,7,15,1801,1794,15,4,1
1,76,3,5,5,1551,1479,15,6,1
0,38,3,5,5,1662,1586,15,4,1
1,23,1,5,5,1684,1720,15,7,0
0,53,0,5,5,1582,1500,15,6,0
1,27,1,5,5,1631,1284,15,4,0
0,33,0,5,5,1791,1500,15,4,0
1,60,1,5,5,2185,1851,15,8,0
1,63,3,5,5,1394,1228,15,4,0
1,47,1,5,5,1500,1341,15,4,0
1,95,3,5,5,1744,1772,15,4,0
1,99,1,5,6,1301,1697,15,4,0
1,98,1,5,8,1925,1909,15,4,1
0,87,1,5,8,1954,1500,15,4,0
1,34,1,5,10,1621,1403,15,6,1
1,80,0,5,10,1715,1343,15,6,1
0,47,0,5,10,1406,1278,15,6,0
0,32,1,5,10,2489,1500,15,4,0
0,65,0,5,10,2489,1500,15,4,0
1,30,1,5,10,2076,1712,15,4,0
1,43,1,4,6,1565,1445,15,5,0
1,44,3,2,15,1490,1472,15,4,1
0,18,1,0,180,1271,1500,15,4,1
1,42,1,180,0,1183,1552,14,10,1
1,71,1,180,0,1896,1644,14,7,1
0,66,1,180,0,1500,1500,14,5,0
0,119,1,90,0,2197,1785,14,9,0
1,90,0,60,0,1651,1674,14,7,1
1,37,0,60,0,1614,1571,14,7,0
0,83,1,60,0,1500,1012,14,5,0
1,62,1,60,4,2057,2126,14,10,1
1,62,1,40,2,1469,1636,14,8,1
1,53,1,30,0,1696,1711,14,7,1
0,46,1,30,0,1389,1260,14,7,1
1,28,3,30,0,1496,1646,14,7,1
1,70,1,30,0,1524,1668,14,7,1
0,34,0,30,0,1588,1527,14,8,1
1,31,1,30,0,1675,1722,14,7,0
1,77,0,30,0,1552,1713,14,7,0
1,19,0,30,0,1442,1297,14,9,0
1,23,0,30,0,1548,1729,14,8,0
1,35,0,30,0,1518,1762,14,7,0
1,56,1,30,0,1514,1255,14,7,0
1,25,1,30,0,1509,1499,14,7,0
1,39,1,30,0,1506,1133,14,5,0
1,49,1,30,0,1515,1437,14,5,0
1,57,1,30,0,1524,1714,14,5,0
0,37,1,30,0,1149,1426,14,7,0
1,59,1,30,0,1590,1395,14,11,0
1,71,1,30,5,1613,1506,14,5,0
1,50,1,30,10,1314,1295,14,7,1
1,46,0,30,10,1313,1383,14,5,1
0,84,0,30,10,1347,1034,14,5,1
1,56,1,30,10,1269,1338,14,5,0
1,39,1,30,10,1266,1295,14,7,0
1,80,1,30,30,1771,1722,14,5,1
1,17,1,30,30,2001,1571,14,7,0
1,53,1,30,30,1721,1785,14,6,0
1,45,0,30,30,1717,1443,14,5,0
1,67,1,25,0,2018,1923,14,8,0
1,115,1,25,0,1527,1212,14,7,0
1,51,1,25,0,2109,2028,14,8,0
1,30,1,25,5,1392,1488,14,5,1
1,12,1,25,8,1416,1302,14,5,1
1,47,1,25,10,1689,1556,14,8,0
1,71,1,25,10,1577,1567,14,8,0
1,29,1,25,10,1420,1591,14,7,0
0,34,1,20,0,1530,1547,14,7,1
0,54,1,20,0,1530,1529,14,7,1
1,20,1,20,0,1298,1218,14,5,1
0,107,3,20,0,1712,1714,14,7,0
1,57,1,20,0,1756,1771,14,8,0
1,119,0,20,0,1795,1700,14,8,0
0,43,1,20,0,1365,1966,14,8,0
1,85,1,20,0,1512,1642,14,7,0
1,30,1,20,3,989,1658,14,8,1
0,29,1,20,5,1518,1760,14,8,1
0,123,0,20,5,1528,1442,14,8,0
1,35,0,20,5,1470,1531,14,9,0
1,103,1,20,5,1515,1719,14,8,0
1,69,0,20,10,1352,1304,14,5,0
1,27,0,20,20,1649,1445,14,7,0
1,80,0,20,30,1443,1471,14,5,1
1,112,0,20,40,1334,1253,14,5,1
1,6,1,20,40,1141,1328,14,5,1
1,46,1,20,40,1315,1390,14,7,1
1,37,0,20,40,1307,1381,14,5,0
1,9,1,17,3,918,996,14,5,0
1,38,0,17,8,1874,1949,14,8,1
1,87,1,16,8,1937,1221,14,5,0
1,18,0,15,0,1652,1708,14,5,1
1,14,1,15,0,1387,1621,14,10,1
1,112,0,15,0,1421,1754,14,7,1
1,94,0,15,0,1267,1641,14,8,1
1,68,1,15,0,1562,1480,14,5,1
1,62,1,15,0,1483,1533,14,7,1
1,86,1,15,0,1512,1524,14,8,1
1,24,1,15,0,1750,1722,14,9,1
1,24,1,15,0,1542,1533,14,5,1
1,28,1,15,0,1400,1548,14,10,1
1,14,0,15,0,1605,1342,14,5,1
0,21,1,15,0,1708,1500,14,7,1
1,64,1,15,0,1615,1461,14,8,1
1,76,1,15,0,1309,1474,14,9,1
1,108,0,15,0,1726,1500,14,13,1
0,83,1,15,0,1478,1490,14,5,0
1,31,0,15,0,1270,953,14,5,0
1,35,1,15,0,1545,1500,14,5,0
1,81,0,15,0,1888,1702,14,8,0
1,13,0,15,0,1180,1358,14,7,0
1,63,1,15,0,1445,1172,14,5,0
1,67,1,15,0,1326,1141,14,5,0
1,75,1,15,0,1425,1342,14,8,0
1,35,0,15,0,1962,1935,14,8,0
1,39,1,15,0,1939,1781,14,5,0
1,77,1,15,0,1599,1424,14,5,0
1,50,1,15,0,1497,1238,14,5,0
1,47,0,15,0,1592,1542,14,6,0
1,109,1,15,0,1624,1528,14,7,0
1,47,1,15,0,1477,1441,14,8,0
0,52,1,15,2,1500,1377,14,8,1
1,92,1,15,5,1867,1883,14,8,1
1,90,1,15,5,1537,1509,14,8,1
1,44,3,15,5,1360,1764,14,7,1
0,39,1,15,5,1670,1778,14,9,1
1,92,1,15,5,1867,1883,14,8,1
1,28,1,15,5,1565,1563,14,5,1
1,20,1,15,5,1826,2159,14,9,1
0,23,0,15,5,1443,1500,14,5,0
1,36,1,15,5,2240,1677,14,8,0
1,69,1,15,5,1513,1350,14,5,0
1,123,1,15,5,1486,1568,14,9,0
1,59,0,15,5,1449,1731,14,8,0
0,23,0,15,5,1443,1500,14,5,0
1,32,1,15,8,1673,2126,14,10,1
1,156,1,15,10,2005,2024,14,7,1
1,148,1,15,10,1312,1422,14,5,1
1,66,1,15,10,1331,1401,14,7,1
1,34,1,15,10,1423,1500,14,8,1
1,34,1,15,10,1423,1500,14,8,1
1,100,1,15,10,1525,1674,14,8,1
0,32,1,15,10,1554,1510,14,7,1
0,46,0,15,10,1000,1951,14,7,1
1,19,1,15,10,2134,1667,14,8,0
1,57,3,15,10,1611,1501,14,7,0
1,75,1,15,10,1631,1711,14,8,0
1,45,1,15,10,1586,1742,14,8,0
1,55,1,15,10,1559,1797,14,8,0
1,117,1,15,10,1979,2055,14,9,0
1,31,1,15,10,1967,2028,14,8,0
1,28,0,15,15,1139,1104,14,5,1
1,40,0,15,15,1506,1565,14,8,1
1,35,1,15,15,1447,1499,14,5,1
1,110,0,15,15,1522,1543,14,9,1
1,40,1,15,15,1495,1562,14,7,1
1,24,1,15,15,1490,1487,14,5,1
1,33,1,15,15,1350,1265,14,5,0
1,61,1,15,15,1184,1184,14,5,0
1,54,1,15,15,1426,1447,14,12,0
1,23,0,15,15,1083,1218,14,5,0
1,37,0,15,15,1236,1098,14,7,0
1,23,0,15,15,1562,1605,14,8,0
1,119,1,15,15,1436,1472,14,5,0
1,49,1,15,15,1906,1928,14,7,0
1,54,1,15,15,1426,1447,14,12,0
0,23,1,15,15,1085,1365,14,8,0
1,49,1,15,15,1906,1928,14,7,0
1,41,1,15,15,1599,1606,14,5,0
1,25,0,15,15,1602,1621,14,5,0
1,69,0,15,15,1530,1444,14,5,0
1,57,1,15,15,1479,1459,14,5,0
1,46,1,14,0,1836,1741,14,7,1
0,36,1,14,8,1546,1500,14,8,1
0,27,1,14,8,1318,1181,14,6,0
1,29,1,13,0,1399,1335,14,6,1
1,77,1,12,0,1574,1632,14,7,1
0,61,3,12,1,1830,1311,14,8,0
0,61,3,12,1,1830,1311,14,8,0
1,37,1,12,1,1452,1172,14,7,0
1,41,1,12,5,2208,2018,14,9,0
1,39,1,12,10,1439,1426,14,7,1
1,62,1,12,12,1431,1516,14,9,1
1,31,1,12,12,1492,1173,14,5,0
1,45,1,11,8,1666,1663,14,8,0
1,44,1,10,0,1457,1294,14,5,1
1,59,1,10,0,1479,1454,14,7,1
1,90,1,10,0,1732,1768,14,13,1
0,18,1,10,0,1862,1769,14,7,1
1,90,3,10,0,1324,1365,14,7,1
1,28,0,10,0,1317,1401,14,7,1
1,81,1,10,0,1498,1597,14,7,1
1,52,0,10,0,1757,1893,14,8,1
1,41,1,10,0,1916,1222,14,9,1
0,108,1,10,0,1480,1298,14,6,1
1,109,1,10,0,1525,1494,14,5,1
1,13,1,10,0,1538,1452,14,5,1
1,66,0,10,0,1541,1900,14,7,1
0,30,1,10,0,1911,2126,14,9,1
1,62,0,10,0,1232,2017,14,8,1
1,46,0,10,0,1555,1844,14,7,1
1,146,3,10,0,1987,1900,14,7,1
1,48,1,10,0,1872,1973,14,7,1
1,36,0,10,0,1796,1680,14,8,1
1,24,1,10,0,1595,1581,14,10,1
1,66,1,10,0,1606,1637,14,5,1
0,22,1,10,0,1312,1404,14,7,1
1,24,1,10,0,1570,1587,14,5,1
1,69,1,10,0,1589,1573,14,5,1
1,56,1,10,0,1588,1595,14,5,1
1,50,1,10,0,1641,1638,14,7,1
1,66,1,10,0,1634,1619,14,5,1
1,68,1,10,0,1538,1553,14,8,1
1,86,1,10,0,1532,1597,14,7,1
1,34,1,10,0,1336,1324,14,5,1
1,24,1,10,0,1303,1705,14,8,1
1,60,1,10,0,1568,1534,14,7,1
1,30,1,10,0,1324,1440,14,9,1
1,30,3,10,0,1994,2023,14,9,1
1,58,1,10,0,2011,1828,14,7,1
1,42,0,10,0,1444,1400,14,5,1
1,62,3,10,0,1314,1520,14,5,1
1,54,1,10,0,1487,1599,14,8,1
1,32,1,10,0,1496,1532,14,10,1
1,90,0,10,0,1512,1581,14,8,1
1,66,1,10,0,1571,1564,14,5,1
1,14,1,10,0,1737,1725,14,7,1
1,64,1,10,0,1988,2095,14,8,1
1,57,1,10,0,1579,1641,14,10,1
1,51,1,10,0,1791,1633,14,10,1
1,90,1,10,0,1732,1768,14,13,1
1,18,1,10,0,1149,1372,14,5,1
1,56,0,10,0,1313,1310,14,5,1
1,20,0,10,0,1512,1404,14,8,1
1,109,1,10,0,1525,1494,14,5,1
1,13,1,10,0,1538,1452,14,5,1
1,66,0,10,0,1541,1900,14,7,1
1,44,0,10,0,1475,2012,14,8,1
1,76,1,10,0,1710,1692,14,7,1
1,70,1,10,0,1772,1781,14,7,1
1,32,1,10,0,1765,1784,14,7,1
1,80,1,10,0,1174,1453,14,7,1
1,31,1,10,0,1446,1452,14,5,1
1,96,0,10,0,1729,1874,14,13,1
1,118,0,10,0,1232,1874,14,8,1
1,72,0,10,0,1864,2011,14,8,1
1,40,1,10,0,1363,1418,14,7,1
0,58,1,10,0,1368,1464,14,8,1
1,62,1,10,0,1811,1955,14,8,1
1,66,1,10,0,1546,1465,14,5,1
1,52,1,10,0,1552,1540,14,7,1
1,26,0,10,0,1208,1194,14,6,1
1,113,1,10,0,1589,1694,14,7,1
1,146,1,10,0,1557,1496,14,8,1
1,156,0,10,0,1568,2067,14,7,1
1,72,1,10,0,1569,1653,14,7,1
1,75,3,10,0,1724,1855,14,7,0
0,38,1,10,0,1849,1389,14,5,0
1,49,0,10,0,1705,1636,14,8,0
1,39,1,10,0,2336,1830,14,9,0
1,73,0,10,0,1329,1271,14,5,0
1,47,0,10,0,1247,1380,14,8,0
0,33,1,10,0,1702,1501,14,9,0
0,47,1,10,0,1787,1501,14,7,0
1,23,0,10,0,2009,1441,14,5,0
1,15,0,10,0,1512,1403,14,5,0
1,65,1,10,0,1435,1429,14,5,0
1,59,0,10,0,1469,1485,14,8,0
1,41,3,10,0,1742,1785,14,7,0
1,91,0,10,0,1297,1319,14,8,0
1,47,1,10,0,1805,1536,14,8,0
1,69,0,10,0,2100,1798,14,8,0
1,65,0,10,0,1308,1079,14,5,0
1,117,0,10,0,1686,1400,14,7,0
1,65,0,10,0,1514,1108,14,5,0
1,23,1,10,0,1825,1463,14,7,0
1,61,1,10,0,1344,1961,14,7,0
1,19,1,10,0,1201,1180,14,5,0
0,39,0,10,0,1848,1838,14,8,0
1,47,0,10,0,1498,1677,14,7,0
1,137,0,10,0,1277,1255,14,5,0
1,58,1,10,0,1330,1320,14,5,0
1,15,0,10,0,1417,1213,14,5,0
1,29,1,10,0,1765,1761,14,5,0
0,51,0,10,0,1808,1500,14,5,0
0,19,0,10,0,2294,1319,14,7,0
1,43,0,10,0,2230,1929,14,8,0
1,25,1,10,0,2185,1916,14,9,0
1,85,0,10,0,1645,1353,14,5,0
1,37,1,10,0,1747,1392,14,5,0
1,23,1,10,0,1475,1177,14,7,0
1,69,0,10,0,1308,1190,14,7,0
1,25,0,10,0,1611,1443,14,7,0
1,49,3,10,0,1653,1684,14,5,0
1,49,1,10,0,1528,1517,14,5,0
0,61,1,10,0,1343,1377,14,5,0
1,83,0,10,0,1547,1555,14,5,0
1,81,3,10,0,1583,1767,14,6,0
0,99,3,10,0,1421,1801,14,5,0
1,157,0,10,0,1692,1678,14,8,0
1,35,1,10,0,1935,1631,14,7,0
1,31,1,10,0,1999,1590,14,7,0
1,13,1,10,0,1991,1374,14,8,0
0,57,0,10,0,1764,1411,14,5,0
0,53,1,10,0,1500,1500,14,5,0
1,57,0,10,0,1460,1460,14,7,0
1,47,1,10,0,1977,1564,14,5,0
1,115,0,10,0,1154,1195,14,5,0
1,55,1,10,0,1698,1621,14,10,0
1,55,1,10,0,1590,1656,14,10,0
1,55,1,10,0,1571,1505,14,7,0
1,43,1,10,0,1604,1554,14,7,0
1,59,3,10,0,1558,1546,14,7,0
1,51,1,10,0,1813,1571,14,5,0
1,15,1,10,0,1786,1775,14,7,0
1,67,1,10,0,1910,2080,14,9,0
1,39,0,10,0,1899,1790,14,7,0
1,57,0,10,0,1585,1549,14,8,0
1,39,1,10,0,1569,1472,14,10,0
0,85,3,10,0,1834,1802,14,8,0
1,55,1,10,0,1317,1383,14,8,0
1,143,1,10,0,1936,1812,14,8,0
1,31,1,10,0,1652,1593,14,7,0
1,111,1,10,0,1658,1663,14,9,0
1,45,1,10,0,1716,1747,14,7,0
1,25,1,10,0,1639,1911,14,9,0
1,35,1,10,0,2052,1334,14,9,0
1,53,1,10,0,2015,1608,14,8,0
1,79,1,10,0,1786,1604,14,6,0
1,16,1,10,0,1511,1536,14,10,0
1,15,1,10,0,1554,1541,14,10,0
1,63,3,10,0,1486,1470,14,7,0
1,65,0,10,0,1514,1108,14,5,0
1,107,0,10,0,1473,1409,14,5,0
1,30,1,10,0,2092,1733,14,8,0
1,29,1,10,0,2074,1883,14,7,0
1,79,0,10,0,1800,1508,14,5,0
1,41,0,10,0,1662,1808,14,8,0
1,99,1,10,0,1596,1643,14,6,0
1,93,3,10,0,1712,1559,14,7,0
0,57,0,10,0,1546,1642,14,7,0
1,41,0,10,0,1523,1508,14,7,0
1,69,1,10,0,1607,1349,14,8,0
1,91,1,10,0,1916,1943,14,7,0
1,75,1,10,0,1517,1333,14,5,0
0,19,0,10,0,2294,1319,14,7,0
